ping_id,timestamp,latitude,longitude,heading,altitude_m,speed_knots
319,2026-09-21T14:00:31.900000+00:00,13.082700,80.271275,90.0,11.94,3.80
320,2026-09-21T14:00:32+00:00,13.082700,80.271277,90.0,11.93,3.80
321,2026-09-21T14:00:32.100000+00:00,13.082700,80.271279,90.0,11.92,3.80
322,2026-09-21T14:00:32.200000+00:00,13.082700,80.271281,90.0,11.90,3.80
323,2026-09-21T14:00:32.300000+00:00,13.082700,80.271282,90.0,11.89,3.80
324,2026-09-21T14:00:32.400000+00:00,13.082700,80.271284,90.0,11.88,3.80
325,2026-09-21T14:00:32.500000+00:00,13.082700,80.271286,90.0,11.87,3.80
326,2026-09-21T14:00:32.600000+00:00,13.082700,80.271288,90.0,11.86,3.80
327,2026-09-21T14:00:32.700000+00:00,13.082700,80.271290,90.0,11.85,3.80
328,2026-09-21T14:00:32.800000+00:00,13.082700,80.271291,90.0,11.84,3.80
329,2026-09-21T14:00:32.900000+00:00,13.082700,80.271293,90.0,11.83,3.80
330,2026-09-21T14:00:33+00:00,13.082700,80.271295,90.0,11.82,3.80
331,2026-09-21T14:00:33.100000+00:00,13.082700,80.271297,90.0,11.81,3.80
332,2026-09-21T14:00:33.200000+00:00,13.082700,80.271299,90.0,11.81,3.80
333,2026-09-21T14:00:33.300000+00:00,13.082700,80.271300,90.0,11.80,3.80
334,2026-09-21T14:00:33.400000+00:00,13.082700,80.271302,90.0,11.79,3.80
335,2026-09-21T14:00:33.500000+00:00,13.082700,80.271304,90.0,11.78,3.80
336,2026-09-21T14:00:33.600000+00:00,13.082700,80.271306,90.0,11.78,3.80
337,2026-09-21T14:00:33.700000+00:00,13.082700,80.271308,90.0,11.77,3.80
338,2026-09-21T14:00:33.800000+00:00,13.082700,80.271309,90.0,11.77,3.80
339,2026-09-21T14:00:33.900000+00:00,13.082700,80.271311,90.0,11.76,3.80
340,2026-09-21T14:00:34+00:00,13.082700,80.271313,90.0,11.76,3.80
341,2026-09-21T14:00:34.100000+00:00,13.082700,80.271315,90.0,11.76,3.80
342,2026-09-21T14:00:34.200000+00:00,13.082700,80.271317,90.0,11.75,3.80
343,2026-09-21T14:00:34.300000+00:00,13.082700,80.271318,90.0,11.75,3.80
344,2026-09-21T14:00:34.400000+00:00,13.082700,80.271320,90.0,11.75,3.80
345,2026-09-21T14:00:34.500000+00:00,13.082700,80.271322,90.0,11.75,3.80
346,2026-09-21T14:00:34.600000+00:00,13.082700,80.271324,90.0,11.75,3.80
347,2026-09-21T14:00:34.700000+00:00,13.082700,80.271326,90.0,11.75,3.80
348,2026-09-21T14:00:34.800000+00:00,13.082700,80.271327,90.0,11.75,3.80
349,2026-09-21T14:00:34.900000+00:00,13.082700,80.271329,90.0,11.75,3.80
350,2026-09-21T14:00:35+00:00,13.082700,80.271331,90.0,11.76,3.80
351,2026-09-21T14:00:35.100000+00:00,13.082700,80.271333,90.0,11.76,3.80
352,2026-09-21T14:00:35.200000+00:00,13.082700,80.271335,90.0,11.76,3.80
353,2026-09-21T14:00:35.300000+00:00,13.082700,80.271336,90.0,11.77,3.80
354,2026-09-21T14:00:35.400000+00:00,13.082700,80.271338,90.0,11.77,3.80
355,2026-09-21T14:00:35.500000+00:00,13.082700,80.271340,90.0,11.78,3.80
356,2026-09-21T14:00:35.600000+00:00,13.082700,80.271342,90.0,11.78,3.80
357,2026-09-21T14:00:35.700000+00:00,13.082700,80.271344,90.0,11.79,3.80
358,2026-09-21T14:00:35.800000+00:00,13.082700,80.271345,90.0,11.80,3.80
359,2026-09-21T14:00:35.900000+00:00,13.082700,80.271347,90.0,11.80,3.80
360,2026-09-21T14:00:36+00:00,13.082700,80.271349,90.0,11.81,3.80
361,2026-09-21T14:00:36.100000+00:00,13.082700,80.271351,90.0,11.82,3.80
362,2026-09-21T14:00:36.200000+00:00,13.082700,80.271353,90.0,11.83,3.80
363,2026-09-21T14:00:36.300000+00:00,13.082700,80.271354,90.0,11.84,3.80
364,2026-09-21T14:00:36.400000+00:00,13.082700,80.271356,90.0,11.85,3.80
365,2026-09-21T14:00:36.500000+00:00,13.082700,80.271358,90.0,11.86,3.80
366,2026-09-21T14:00:36.600000+00:00,13.082700,80.271360,90.0,11.87,3.80
367,2026-09-21T14:00:36.700000+00:00,13.082700,80.271362,90.0,11.88,3.80
368,2026-09-21T14:00:36.800000+00:00,13.082700,80.271363,90.0,11.89,3.80
369,2026-09-21T14:00:36.900000+00:00,13.082700,80.271365,90.0,11.90,3.80
370,2026-09-21T14:00:37+00:00,13.082700,80.271367,90.0,11.91,3.80
371,2026-09-21T14:00:37.100000+00:00,13.082700,80.271369,90.0,11.93,3.80
372,2026-09-21T14:00:37.200000+00:00,13.082700,80.271371,90.0,11.94,3.80
373,2026-09-21T14:00:37.300000+00:00,13.082700,80.271372,90.0,11.95,3.80
374,2026-09-21T14:00:37.400000+00:00,13.082700,80.271374,90.0,11.96,3.80
375,2026-09-21T14:00:37.500000+00:00,13.082700,80.271376,90.0,11.98,3.80
376,2026-09-21T14:00:37.600000+00:00,13.082700,80.271378,90.0,11.99,3.80
377,2026-09-21T14:00:37.700000+00:00,13.082700,80.271380,90.0,12.00,3.80
378,2026-09-21T14:00:37.800000+00:00,13.082700,80.271381,90.0,12.01,3.80
379,2026-09-21T14:00:37.900000+00:00,13.082700,80.271383,90.0,12.03,3.80
380,2026-09-21T14:00:38+00:00,13.082700,80.271385,90.0,12.04,3.80
381,2026-09-21T14:00:38.100000+00:00,13.082700,80.271387,90.0,12.05,3.80
382,2026-09-21T14:00:38.200000+00:00,13.082700,80.271389,90.0,12.06,3.80
383,2026-09-21T14:00:38.300000+00:00,13.082700,80.271391,90.0,12.07,3.80
384,2026-09-21T14:00:38.400000+00:00,13.082700,80.271392,90.0,12.09,3.80
385,2026-09-21T14:00:38.500000+00:00,13.082700,80.271394,90.0,12.10,3.80
386,2026-09-21T14:00:38.600000+00:00,13.082700,80.271396,90.0,12.11,3.80
387,2026-09-21T14:00:38.700000+00:00,13.082700,80.271398,90.0,12.12,3.80
388,2026-09-21T14:00:38.800000+00:00,13.082700,80.271400,90.0,12.13,3.80
389,2026-09-21T14:00:38.900000+00:00,13.082700,80.271401,90.0,12.14,3.80
390,2026-09-21T14:00:39+00:00,13.082700,80.271403,90.0,12.15,3.80
391,2026-09-21T14:00:39.100000+00:00,13.082700,80.271405,90.0,12.16,3.80
392,2026-09-21T14:00:39.200000+00:00,13.082700,80.271407,90.0,12.17,3.80
393,2026-09-21T14:00:39.300000+00:00,13.082700,80.271409,90.0,12.18,3.80
394,2026-09-21T14:00:39.400000+00:00,13.082700,80.271410,90.0,12.19,3.80
395,2026-09-21T14:00:39.500000+00:00,13.082700,80.271412,90.0,12.20,3.80
396,2026-09-21T14:00:39.600000+00:00,13.082700,80.271414,90.0,12.20,3.80
397,2026-09-21T14:00:39.700000+00:00,13.082700,80.271416,90.0,12.21,3.80
398,2026-09-21T14:00:39.800000+00:00,13.082700,80.271418,90.0,12.22,3.80
399,2026-09-21T14:00:39.900000+00:00,13.082700,80.271419,90.0,12.22,3.80
400,2026-09-21T14:00:40+00:00,13.082700,80.271421,90.0,12.23,3.80
401,2026-09-21T14:00:40.100000+00:00,13.082698,80.271421,180.0,12.23,3.80
402,2026-09-21T14:00:40.200000+00:00,13.082696,80.271421,180.0,12.24,3.80
403,2026-09-21T14:00:40.300000+00:00,13.082695,80.271421,180.0,12.24,3.80
404,2026-09-21T14:00:40.400000+00:00,13.082693,80.271421,180.0,12.24,3.80
405,2026-09-21T14:00:40.500000+00:00,13.082691,80.271421,180.0,12.25,3.80
406,2026-09-21T14:00:40.600000+00:00,13.082689,80.271421,180.0,12.25,3.80
407,2026-09-21T14:00:40.700000+00:00,13.082688,80.271421,180.0,12.25,3.80
408,2026-09-21T14:00:40.800000+00:00,13.082686,80.271421,180.0,12.25,3.80
409,2026-09-21T14:00:40.900000+00:00,13.082684,80.271421,180.0,12.25,3.80
410,2026-09-21T14:00:41+00:00,13.082682,80.271421,180.0,12.25,3.80
411,2026-09-21T14:00:41.100000+00:00,13.082681,80.271421,180.0,12.25,3.80
412,2026-09-21T14:00:41.200000+00:00,13.082679,80.271421,180.0,12.25,3.80
413,2026-09-21T14:00:41.300000+00:00,13.082677,80.271421,180.0,12.24,3.80
414,2026-09-21T14:00:41.400000+00:00,13.082675,80.271421,180.0,12.24,3.80
415,2026-09-21T14:00:41.500000+00:00,13.082674,80.271421,180.0,12.24,3.80
416,2026-09-21T14:00:41.600000+00:00,13.082672,80.271421,180.0,12.23,3.80
417,2026-09-21T14:00:41.700000+00:00,13.082670,80.271421,180.0,12.23,3.80
418,2026-09-21T14:00:41.800000+00:00,13.082668,80.271421,180.0,12.22,3.80
419,2026-09-21T14:00:41.900000+00:00,13.082667,80.271421,180.0,12.22,3.80
420,2026-09-21T14:00:42+00:00,13.082665,80.271421,180.0,12.21,3.80
421,2026-09-21T14:00:42.100000+00:00,13.082663,80.271421,180.0,12.20,3.80
422,2026-09-21T14:00:42.200000+00:00,13.082661,80.271421,180.0,12.19,3.80
423,2026-09-21T14:00:42.300000+00:00,13.082660,80.271421,180.0,12.19,3.80
424,2026-09-21T14:00:42.400000+00:00,13.082658,80.271421,180.0,12.18,3.80
425,2026-09-21T14:00:42.500000+00:00,13.082656,80.271421,180.0,12.17,3.80
426,2026-09-21T14:00:42.600000+00:00,13.082654,80.271421,180.0,12.16,3.80
427,2026-09-21T14:00:42.700000+00:00,13.082653,80.271421,180.0,12.15,3.80
428,2026-09-21T14:00:42.800000+00:00,13.082651,80.271421,180.0,12.14,3.80
429,2026-09-21T14:00:42.900000+00:00,13.082649,80.271421,180.0,12.13,3.80
430,2026-09-21T14:00:43+00:00,13.082647,80.271421,180.0,12.12,3.80
431,2026-09-21T14:00:43.100000+00:00,13.082646,80.271421,180.0,12.11,3.80
432,2026-09-21T14:00:43.200000+00:00,13.082644,80.271421,180.0,12.10,3.80
433,2026-09-21T14:00:43.300000+00:00,13.082642,80.271421,180.0,12.08,3.80
434,2026-09-21T14:00:43.400000+00:00,13.082640,80.271421,180.0,12.07,3.80
435,2026-09-21T14:00:43.500000+00:00,13.082639,80.271421,180.0,12.06,3.80
436,2026-09-21T14:00:43.600000+00:00,13.082637,80.271421,180.0,12.05,3.80
437,2026-09-21T14:00:43.700000+00:00,13.082635,80.271421,180.0,12.04,3.80
438,2026-09-21T14:00:43.800000+00:00,13.082633,80.271421,180.0,12.02,3.80
439,2026-09-21T14:00:43.900000+00:00,13.082632,80.271421,180.0,12.01,3.80
440,2026-09-21T14:00:44+00:00,13.082630,80.271421,180.0,12.00,3.80
441,2026-09-21T14:00:44.100000+00:00,13.082628,80.271421,180.0,11.99,3.80
442,2026-09-21T14:00:44.200000+00:00,13.082626,80.271421,180.0,11.97,3.80
443,2026-09-21T14:00:44.300000+00:00,13.082624,80.271421,180.0,11.96,3.80
444,2026-09-21T14:00:44.400000+00:00,13.082623,80.271421,180.0,11.95,3.80
445,2026-09-21T14:00:44.500000+00:00,13.082621,80.271421,180.0,11.94,3.80
446,2026-09-21T14:00:44.600000+00:00,13.082619,80.271421,180.0,11.92,3.80
447,2026-09-21T14:00:44.700000+00:00,13.082617,80.271421,180.0,11.91,3.80
448,2026-09-21T14:00:44.800000+00:00,13.082616,80.271421,180.0,11.90,3.80
449,2026-09-21T14:00:44.900000+00:00,13.082614,80.271421,180.0,11.89,3.80
450,2026-09-21T14:00:45+00:00,13.082612,80.271421,180.0,11.88,3.80
451,2026-09-21T14:00:45.100000+00:00,13.082610,80.271421,180.0,11.87,3.80
452,2026-09-21T14:00:45.200000+00:00,13.082609,80.271421,180.0,11.86,3.80
453,2026-09-21T14:00:45.300000+00:00,13.082607,80.271421,180.0,11.85,3.80
454,2026-09-21T14:00:45.400000+00:00,13.082605,80.271421,180.0,11.84,3.80
455,2026-09-21T14:00:45.500000+00:00,13.082603,80.271421,180.0,11.83,3.80
456,2026-09-21T14:00:45.600000+00:00,13.082602,80.271421,180.0,11.82,3.80
457,2026-09-21T14:00:45.700000+00:00,13.082600,80.271421,180.0,11.81,3.80
458,2026-09-21T14:00:45.800000+00:00,13.082598,80.271421,180.0,11.80,3.80
459,2026-09-21T14:00:45.900000+00:00,13.082596,80.271421,180.0,11.80,3.80
460,2026-09-21T14:00:46+00:00,13.082595,80.271421,180.0,11.79,3.80
461,2026-09-21T14:00:46.100000+00:00,13.082593,80.271421,180.0,11.78,3.80
462,2026-09-21T14:00:46.200000+00:00,13.082591,80.271421,180.0,11.78,3.80
463,2026-09-21T14:00:46.300000+00:00,13.082589,80.271421,180.0,11.77,3.80
464,2026-09-21T14:00:46.400000+00:00,13.082588,80.271421,180.0,11.77,3.80
465,2026-09-21T14:00:46.500000+00:00,13.082586,80.271421,180.0,11.76,3.80
466,2026-09-21T14:00:46.600000+00:00,13.082584,80.271421,180.0,11.76,3.80
467,2026-09-21T14:00:46.700000+00:00,13.082582,80.271421,180.0,11.76,3.80
468,2026-09-21T14:00:46.800000+00:00,13.082581,80.271421,180.0,11.75,3.80
469,2026-09-21T14:00:46.900000+00:00,13.082579,80.271421,180.0,11.75,3.80
470,2026-09-21T14:00:47+00:00,13.082577,80.271421,180.0,11.75,3.80
471,2026-09-21T14:00:47.100000+00:00,13.082575,80.271421,180.0,11.75,3.80
472,2026-09-21T14:00:47.200000+00:00,13.082574,80.271421,180.0,11.75,3.80
473,2026-09-21T14:00:47.300000+00:00,13.082572,80.271421,180.0,11.75,3.80
474,2026-09-21T14:00:47.400000+00:00,13.082570,80.271421,180.0,11.75,3.80
475,2026-09-21T14:00:47.500000+00:00,13.082568,80.271421,180.0,11.75,3.80
476,2026-09-21T14:00:47.600000+00:00,13.082567,80.271421,180.0,11.76,3.80
477,2026-09-21T14:00:47.700000+00:00,13.082565,80.271421,180.0,11.76,3.80
478,2026-09-21T14:00:47.800000+00:00,13.082563,80.271421,180.0,11.76,3.80
479,2026-09-21T14:00:47.900000+00:00,13.082561,80.271421,180.0,11.77,3.80
480,2026-09-21T14:00:48+00:00,13.082560,80.271421,180.0,11.77,3.80
481,2026-09-21T14:00:48.100000+00:00,13.082558,80.271421,180.0,11.78,3.80
482,2026-09-21T14:00:48.200000+00:00,13.082556,80.271421,180.0,11.79,3.80
483,2026-09-21T14:00:48.300000+00:00,13.082554,80.271421,180.0,11.79,3.80
484,2026-09-21T14:00:48.400000+00:00,13.082552,80.271421,180.0,11.80,3.80
485,2026-09-21T14:00:48.500000+00:00,13.082551,80.271421,180.0,11.81,3.80
486,2026-09-21T14:00:48.600000+00:00,13.082549,80.271421,180.0,11.82,3.80
487,2026-09-21T14:00:48.700000+00:00,13.082547,80.271421,180.0,11.82,3.80
488,2026-09-21T14:00:48.800000+00:00,13.082545,80.271421,180.0,11.83,3.80
489,2026-09-21T14:00:48.900000+00:00,13.082544,80.271421,180.0,11.84,3.80
490,2026-09-21T14:00:49+00:00,13.082542,80.271421,180.0,11.85,3.80
491,2026-09-21T14:00:49.100000+00:00,13.082540,80.271421,180.0,11.86,3.80
492,2026-09-21T14:00:49.200000+00:00,13.082538,80.271421,180.0,11.87,3.80
493,2026-09-21T14:00:49.300000+00:00,13.082537,80.271421,180.0,11.88,3.80
494,2026-09-21T14:00:49.400000+00:00,13.082535,80.271421,180.0,11.90,3.80
495,2026-09-21T14:00:49.500000+00:00,13.082533,80.271421,180.0,11.91,3.80
496,2026-09-21T14:00:49.600000+00:00,13.082531,80.271421,180.0,11.92,3.80
497,2026-09-21T14:00:49.700000+00:00,13.082530,80.271421,180.0,11.93,3.80
498,2026-09-21T14:00:49.800000+00:00,13.082528,80.271421,180.0,11.94,3.80
499,2026-09-21T14:00:49.900000+00:00,13.082526,80.271421,180.0,11.95,3.80
500,2026-09-21T14:00:50+00:00,13.082524,80.271421,180.0,11.97,3.80
501,2026-09-21T14:00:50.100000+00:00,13.082523,80.271421,180.0,11.98,3.80
502,2026-09-21T14:00:50.200000+00:00,13.082521,80.271421,180.0,11.99,3.80
503,2026-09-21T14:00:50.300000+00:00,13.082519,80.271421,180.0,12.00,3.80
504,2026-09-21T14:00:50.400000+00:00,13.082517,80.271421,180.0,12.02,3.80
505,2026-09-21T14:00:50.500000+00:00,13.082516,80.271421,180.0,12.03,3.80
506,2026-09-21T14:00:50.600000+00:00,13.082514,80.271421,180.0,12.04,3.80
507,2026-09-21T14:00:50.700000+00:00,13.082512,80.271421,180.0,12.05,3.80
508,2026-09-21T14:00:50.800000+00:00,13.082510,80.271421,180.0,12.07,3.80
509,2026-09-21T14:00:50.900000+00:00,13.082509,80.271421,180.0,12.08,3.80
510,2026-09-21T14:00:51+00:00,13.082507,80.271421,180.0,12.09,3.80
511,2026-09-21T14:00:51.100000+00:00,13.082505,80.271421,180.0,12.10,3.80
512,2026-09-21T14:00:51.200000+00:00,13.082503,80.271421,180.0,12.11,3.80
513,2026-09-21T14:00:51.300000+00:00,13.082502,80.271421,180.0,12.12,3.80
514,2026-09-21T14:00:51.400000+00:00,13.082500,80.271421,180.0,12.13,3.80
515,2026-09-21T14:00:51.500000+00:00,13.082498,80.271421,180.0,12.14,3.80
516,2026-09-21T14:00:51.600000+00:00,13.082496,80.271421,180.0,12.15,3.80
517,2026-09-21T14:00:51.700000+00:00,13.082495,80.271421,180.0,12.16,3.80
518,2026-09-21T14:00:51.800000+00:00,13.082493,80.271421,180.0,12.17,3.80
519,2026-09-21T14:00:51.900000+00:00,13.082491,80.271421,180.0,12.18,3.80
520,2026-09-21T14:00:52+00:00,13.082489,80.271421,180.0,12.19,3.80
521,2026-09-21T14:00:52.100000+00:00,13.082488,80.271421,180.0,12.20,3.80
522,2026-09-21T14:00:52.200000+00:00,13.082486,80.271421,180.0,12.21,3.80
523,2026-09-21T14:00:52.300000+00:00,13.082484,80.271421,180.0,12.21,3.80
524,2026-09-21T14:00:52.400000+00:00,13.082482,80.271421,180.0,12.22,3.80
525,2026-09-21T14:00:52.500000+00:00,13.082480,80.271421,180.0,12.22,3.80
526,2026-09-21T14:00:52.600000+00:00,13.082479,80.271421,180.0,12.23,3.80
527,2026-09-21T14:00:52.700000+00:00,13.082477,80.271421,180.0,12.23,3.80
528,2026-09-21T14:00:52.800000+00:00,13.082475,80.271421,180.0,12.24,3.80
529,2026-09-21T14:00:52.900000+00:00,13.082473,80.271421,180.0,12.24,3.80
530,2026-09-21T14:00:53+00:00,13.082472,80.271421,180.0,12.24,3.80
531,2026-09-21T14:00:53.100000+00:00,13.082470,80.271421,180.0,12.25,3.80
532,2026-09-21T14:00:53.200000+00:00,13.082468,80.271421,180.0,12.25,3.80
533,2026-09-21T14:00:53.300000+00:00,13.082466,80.271421,180.0,12.25,3.80
534,2026-09-21T14:00:53.400000+00:00,13.082465,80.271421,180.0,12.25,3.80
535,2026-09-21T14:00:53.500000+00:00,13.082463,80.271421,180.0,12.25,3.80
536,2026-09-21T14:00:53.600000+00:00,13.082461,80.271421,180.0,12.25,3.80
537,2026-09-21T14:00:53.700000+00:00,13.082459,80.271421,180.0,12.25,3.80
538,2026-09-21T14:00:53.800000+00:00,13.082458,80.271421,180.0,12.25,3.80
539,2026-09-21T14:00:53.900000+00:00,13.082456,80.271421,180.0,12.24,3.80
540,2026-09-21T14:00:54+00:00,13.082454,80.271421,180.0,12.24,3.80
541,2026-09-21T14:00:54.100000+00:00,13.082452,80.271421,180.0,12.24,3.80
542,2026-09-21T14:00:54.200000+00:00,13.082451,80.271421,180.0,12.23,3.80
543,2026-09-21T14:00:54.300000+00:00,13.082449,80.271421,180.0,12.23,3.80
544,2026-09-21T14:00:54.400000+00:00,13.082447,80.271421,180.0,12.22,3.80
545,2026-09-21T14:00:54.500000+00:00,13.082445,80.271421,180.0,12.21,3.80
546,2026-09-21T14:00:54.600000+00:00,13.082444,80.271421,180.0,12.21,3.80
547,2026-09-21T14:00:54.700000+00:00,13.082442,80.271421,180.0,12.20,3.80
548,2026-09-21T14:00:54.800000+00:00,13.082440,80.271421,180.0,12.19,3.80
549,2026-09-21T14:00:54.900000+00:00,13.082438,80.271421,180.0,12.18,3.80
550,2026-09-21T14:00:55+00:00,13.082437,80.271421,180.0,12.17,3.80
551,2026-09-21T14:00:55.100000+00:00,13.082435,80.271421,180.0,12.17,3.80
552,2026-09-21T14:00:55.200000+00:00,13.082433,80.271421,180.0,12.16,3.80
553,2026-09-21T14:00:55.300000+00:00,13.082431,80.271421,180.0,12.15,3.80
554,2026-09-21T14:00:55.400000+00:00,13.082430,80.271421,180.0,12.14,3.80
555,2026-09-21T14:00:55.500000+00:00,13.082428,80.271421,180.0,12.13,3.80
556,2026-09-21T14:00:55.600000+00:00,13.082426,80.271421,180.0,12.11,3.80
557,2026-09-21T14:00:55.700000+00:00,13.082424,80.271421,180.0,12.10,3.80
558,2026-09-21T14:00:55.800000+00:00,13.082423,80.271421,180.0,12.09,3.80
559,2026-09-21T14:00:55.900000+00:00,13.082421,80.271421,180.0,12.08,3.80
560,2026-09-21T14:00:56+00:00,13.082419,80.271421,180.0,12.07,3.80
561,2026-09-21T14:00:56.100000+00:00,13.082417,80.271421,180.0,12.06,3.80
562,2026-09-21T14:00:56.200000+00:00,13.082416,80.271421,180.0,12.04,3.80
563,2026-09-21T14:00:56.300000+00:00,13.082414,80.271421,180.0,12.03,3.80
564,2026-09-21T14:00:56.400000+00:00,13.082412,80.271421,180.0,12.02,3.80
565,2026-09-21T14:00:56.500000+00:00,13.082410,80.271421,180.0,12.01,3.80
566,2026-09-21T14:00:56.600000+00:00,13.082408,80.271421,180.0,11.99,3.80
567,2026-09-21T14:00:56.700000+00:00,13.082407,80.271421,180.0,11.98,3.80
568,2026-09-21T14:00:56.800000+00:00,13.082405,80.271421,180.0,11.97,3.80
569,2026-09-21T14:00:56.900000+00:00,13.082403,80.271421,180.0,11.96,3.80
570,2026-09-21T14:00:57+00:00,13.082401,80.271421,180.0,11.94,3.80
571,2026-09-21T14:00:57.100000+00:00,13.082400,80.271421,180.0,11.93,3.80
572,2026-09-21T14:00:57.200000+00:00,13.082398,80.271421,180.0,11.92,3.80
573,2026-09-21T14:00:57.300000+00:00,13.082396,80.271421,180.0,11.91,3.80
574,2026-09-21T14:00:57.400000+00:00,13.082394,80.271421,180.0,11.90,3.80
575,2026-09-21T14:00:57.500000+00:00,13.082393,80.271421,180.0,11.89,3.80
576,2026-09-21T14:00:57.600000+00:00,13.082391,80.271421,180.0,11.87,3.80
577,2026-09-21T14:00:57.700000+00:00,13.082389,80.271421,180.0,11.86,3.80
578,2026-09-21T14:00:57.800000+00:00,13.082387,80.271421,180.0,11.85,3.80
579,2026-09-21T14:00:57.900000+00:00,13.082386,80.271421,180.0,11.84,3.80
580,2026-09-21T14:00:58+00:00,13.082384,80.271421,180.0,11.83,3.80
581,2026-09-21T14:00:58.100000+00:00,13.082382,80.271421,180.0,11.82,3.80
582,2026-09-21T14:00:58.200000+00:00,13.082380,80.271421,180.0,11.82,3.80
583,2026-09-21T14:00:58.300000+00:00,13.082379,80.271421,180.0,11.81,3.80
584,2026-09-21T14:00:58.400000+00:00,13.082377,80.271421,180.0,11.80,3.80
585,2026-09-21T14:00:58.500000+00:00,13.082375,80.271421,180.0,11.79,3.80
586,2026-09-21T14:00:58.600000+00:00,13.082373,80.271421,180.0,11.79,3.80
587,2026-09-21T14:00:58.700000+00:00,13.082372,80.271421,180.0,11.78,3.80
588,2026-09-21T14:00:58.800000+00:00,13.082370,80.271421,180.0,11.77,3.80
589,2026-09-21T14:00:58.900000+00:00,13.082368,80.271421,180.0,11.77,3.80
590,2026-09-21T14:00:59+00:00,13.082366,80.271421,180.0,11.76,3.80
591,2026-09-21T14:00:59.100000+00:00,13.082365,80.271421,180.0,11.76,3.80
592,2026-09-21T14:00:59.200000+00:00,13.082363,80.271421,180.0,11.76,3.80
593,2026-09-21T14:00:59.300000+00:00,13.082361,80.271421,180.0,11.75,3.80
594,2026-09-21T14:00:59.400000+00:00,13.082359,80.271421,180.0,11.75,3.80
595,2026-09-21T14:00:59.500000+00:00,13.082358,80.271421,180.0,11.75,3.80
596,2026-09-21T14:00:59.600000+00:00,13.082356,80.271421,180.0,11.75,3.80
597,2026-09-21T14:00:59.700000+00:00,13.082354,80.271421,180.0,11.75,3.80
598,2026-09-21T14:00:59.800000+00:00,13.082352,80.271421,180.0,11.75,3.80
599,2026-09-21T14:00:59.900000+00:00,13.082351,80.271421,180.0,11.75,3.80
600,2026-09-21T14:01:00+00:00,13.082349,80.271421,180.0,11.75,3.80
601,2026-09-21T14:01:00.100000+00:00,13.082347,80.271421,180.0,11.76,3.80
602,2026-09-21T14:01:00.200000+00:00,13.082345,80.271421,180.0,11.76,3.80
603,2026-09-21T14:01:00.300000+00:00,13.082344,80.271421,180.0,11.76,3.80
604,2026-09-21T14:01:00.400000+00:00,13.082342,80.271421,180.0,11.77,3.80
605,2026-09-21T14:01:00.500000+00:00,13.082340,80.271421,180.0,11.77,3.80
606,2026-09-21T14:01:00.600000+00:00,13.082338,80.271421,180.0,11.78,3.80
607,2026-09-21T14:01:00.700000+00:00,13.082336,80.271421,180.0,11.78,3.80
608,2026-09-21T14:01:00.800000+00:00,13.082335,80.271421,180.0,11.79,3.80
609,2026-09-21T14:01:00.900000+00:00,13.082333,80.271421,180.0,11.79,3.80
610,2026-09-21T14:01:01+00:00,13.082331,80.271421,180.0,11.80,3.80
611,2026-09-21T14:01:01.100000+00:00,13.082329,80.271421,180.0,11.81,3.80
612,2026-09-21T14:01:01.200000+00:00,13.082328,80.271421,180.0,11.82,3.80
613,2026-09-21T14:01:01.300000+00:00,13.082326,80.271421,180.0,11.83,3.80
614,2026-09-21T14:01:01.400000+00:00,13.082324,80.271421,180.0,11.84,3.80
615,2026-09-21T14:01:01.500000+00:00,13.082322,80.271421,180.0,11.85,3.80
616,2026-09-21T14:01:01.600000+00:00,13.082321,80.271421,180.0,11.86,3.80
617,2026-09-21T14:01:01.700000+00:00,13.082319,80.271421,180.0,11.87,3.80
618,2026-09-21T14:01:01.800000+00:00,13.082317,80.271421,180.0,11.88,3.80
619,2026-09-21T14:01:01.900000+00:00,13.082315,80.271421,180.0,11.89,3.80
620,2026-09-21T14:01:02+00:00,13.082314,80.271421,180.0,11.90,3.80
621,2026-09-21T14:01:02.100000+00:00,13.082312,80.271421,180.0,11.91,3.80
622,2026-09-21T14:01:02.200000+00:00,13.082310,80.271421,180.0,11.92,3.80
623,2026-09-21T14:01:02.300000+00:00,13.082308,80.271421,180.0,11.93,3.80
624,2026-09-21T14:01:02.400000+00:00,13.082307,80.271421,180.0,11.95,3.80
625,2026-09-21T14:01:02.500000+00:00,13.082305,80.271421,180.0,11.96,3.80
626,2026-09-21T14:01:02.600000+00:00,13.082303,80.271421,180.0,11.97,3.80
627,2026-09-21T14:01:02.700000+00:00,13.082301,80.271421,180.0,11.98,3.80
628,2026-09-21T14:01:02.800000+00:00,13.082300,80.271421,180.0,12.00,3.80
629,2026-09-21T14:01:02.900000+00:00,13.082298,80.271421,180.0,12.01,3.80
630,2026-09-21T14:01:03+00:00,13.082296,80.271421,180.0,12.02,3.80
631,2026-09-21T14:01:03.100000+00:00,13.082294,80.271421,180.0,12.03,3.80
632,2026-09-21T14:01:03.200000+00:00,13.082293,80.271421,180.0,12.05,3.80
633,2026-09-21T14:01:03.300000+00:00,13.082291,80.271421,180.0,12.06,3.80
634,2026-09-21T14:01:03.400000+00:00,13.082289,80.271421,180.0,12.07,3.80
635,2026-09-21T14:01:03.500000+00:00,13.082287,80.271421,180.0,12.08,3.80
636,2026-09-21T14:01:03.600000+00:00,13.082286,80.271421,180.0,12.09,3.80
637,2026-09-21T14:01:03.700000+00:00,13.082284,80.271421,180.0,12.11,3.80
